PULocationID,pickup_count,trip_distance_average,minutes_average,total_amount_average
1,12,5.592296015697674,17.036927383722446,73.44570200471688
2,12,12.222581196581196,32.034340404965405,46.85483024267399
3,12,8.800859730585652,30.204978149466147,35.54192333775175
4,12,2.775935800943921,13.519676896901712,17.604614890090566
5,12,15.162773088023087,41.548368606701935,54.50838504088504
6,12,7.619715608465608,19.211875,46.88264153439153
7,12,2.8546421306644145,12.521504123650729,14.702812810052338
8,12,5.124014013656571,17.695720568249442,47.40715539498661
9,12,6.483247309003597,21.419782017710556,28.191584595457588
10,12,13.73405732654483,42.10882086654048,62.00055034524729
11,12,8.084480695670964,26.52435012182121,35.041237367694784
12,12,4.322887675647558,20.399461007847282,23.20540404092608
13,12,4.032312091354647,17.12027665964827,22.45858908186096
14,12,8.024619520567123,27.27415644868631,33.79491323062681
15,12,8.575914355909044,25.286360026678825,33.809321717332885
16,12,7.737240792341789,23.14644898201468,31.227238898628997
17,12,4.289826718182042,19.09114181619284,20.532407961378713
18,12,7.880033359748066,27.34021024222805,32.694209746061
19,12,8.856266402260024,24.208352580674894,34.13637309980021
20,12,7.36374962996523,26.206079179019383,31.163511141944795
21,12,7.843236962563782,29.33721695816006,32.82014208498119
22,12,7.18102958972284,27.6018576316005,30.328120643868758
23,12,9.380763967445953,26.815513951051432,46.26311043961899
